Label,证券代码,营业总收入,现金资产比率,应收类资产比率,固定资产比率,无形资产比率,金融负债比率,少数股东权益占比,市盈率（PE）1,资产负债率,市值A,托宾Q值A,账面市值比A,资产报酬率A,净资产收益率（ROE）A
8,000567,-0.13953026,-1.1111035,-0.9499534,-1.3047514,-0.67206573,2.2107522,-0.16905236,-0.26126453,0.15732841,-0.056070704,0.0228968,-0.5272873,1.0916157,0.15482916
6,000568,0.23131868,2.6346927,-1.2701031,-0.35273567,0.11822615,0.7997764,-0.1732188,-0.25354332,-0.43861145,0.12448394,1.5807217,-1.5879006,4.448206,0.46105516
0,000570,-0.12209771,-0.5135922,0.93653214,-0.5300741,-0.27223894,-1.1819249,-0.103684105,-0.15154558,-0.2895367,-0.06646687,-0.7566085,1.5410517,-0.35789698,0.007531716
7,000571,-0.1440227,0.4105079,-1.2288765,1.3717606,1.3780978,0.25922963,2.4903781,-0.37084353,0.8927278,-0.06674462,-0.050592545,-0.42329866,-0.8888965,-0.17141753
5,000572,-0.1359204,2.142041,-0.7205382,0.0032485086,0.6498723,-1.173816,0.91869015,-0.37084353,0.783016,-0.062484197,-0.25831598,-0.066025,-0.48640737,-0.022453915
4,000573,-0.14647229,0.1530446,-1.175009,-1.140971,-0.27680483,1.1280552,-0.16867293,-0.17034669,-0.6351822,-0.068598375,-0.62177163,0.93831146,-0.8281105,-0.06794205
2,000576,-0.14866194,-0.5350917,0.22619732,-1.0773119,-0.5881225,0.14800578,-0.13711596,-0.37084353,-1.3326179,-0.06792956,-0.060073923,-0.4091395,-0.35451397,-5.783516e-05
2,000581,-0.023098947,-0.46081683,-0.21721166,-0.35154295,-0.4201867,-1.0468496,-0.034647893,-0.2975233,-0.6408989,-0.05001462,-0.773603,1.63162,0.50620824,0.103519775
7,000582,-0.07553363,-0.293397,-1.0563323,2.9076853,0.62190217,1.4392253,0.24384427,-0.2638291,0.14988112,-0.04213988,-0.7134585,1.3273513,0.30611646,0.07514359
4,000584,-0.13127385,-1.0120001,-0.37402546,-0.8426755,-0.33571786,-1.0841908,-0.15929103,-0.37084353,2.0800922,-0.066376686,-0.47653788,0.45640463,-0.35516042,0.03608757
0,000586,-0.14868592,-0.24575421,2.669053,-0.63531005,-0.27274808,-0.9695975,-0.089778654,0.18837485,-0.15066636,-0.06897757,1.4904993,-1.5559937,-0.5163802,-0.030105876
7,000589,-0.029022716,0.26470557,0.2716547,1.1199342,-0.33392763,0.36508054,-0.16201408,-0.29681277,0.5124694,-0.0559262,-0.708247,1.3030047,0.1833162,0.10128622
8,000590,-0.14964488,-0.09685887,-0.94005865,0.3348728,1.2562807,0.34893405,-0.15834986,0.053050272,-0.19460446,-0.06893878,-0.023496449,-0.46279332,-1.019691,-0.09687426
7,000591,-0.07757279,-0.7074503,0.9688595,2.0911548,-0.5233625,1.8970323,-0.1759865,-0.27953207,0.46787313,-0.033868957,-0.7561968,1.5389017,0.32968962,0.08216388
4,000592,-0.13433367,-0.7681479,-0.5998363,-0.7742927,-0.28550956,-0.5242429,-0.0042924974,-0.37084353,0.11288861,-0.06625646,-0.34698194,0.12363383,-0.25058952,0.017073028
7,000593,-0.1328306,-0.6316584,-0.59278214,1.2995975,-0.13470405,0.73645747,0.14977975,-0.37084353,0.54975194,-0.0680807,-0.271223,-0.040036622,0.2686881,0.068461835
6,000595,-0.15005177,-0.7951929,0.54295725,0.5372922,1.2443897,0.7812741,0.2672172,-0.37084353,0.57124686,-0.062464155,6.7664747,-2.2602286,-1.5656016,-0.24355137
5,000596,0.1485231,2.4681156,-1.2548705,-0.17309937,-0.21894294,-1.4004132,-0.03539934,-0.21268456,-0.31132627,0.01815238,0.9482351,-1.3159336,3.079799,0.35134614
4,000597,-0.056057546,0.36321905,0.28684434,0.48532444,0.03911156,-0.53588355,-0.05837793,-0.23889917,1.0163215,-0.057425767,-0.5942968,0.8360702,-0.04487377,0.05711439
3,000598,-0.054806545,-0.387351,-0.6775609,0.44376108,3.9051003,1.2662901,0.080654256,-0.28765404,0.8447853,-0.03031913,-0.648621,1.0441608,0.45705798,0.14414553
7,000599,-0.10052697,-0.66844606,-0.39519656,1.0874882,-0.09109823,1.2069741,0.083596796,-0.37084353,1.7861359,-0.061577436,-0.52591467,0.6051067,-0.7395065,-0.23204505
7,000600,0.09637595,-0.8913972,-0.71589553,2.4758184,-0.051417746,1.8692015,0.6009629,0.020080332,1.2301481,-0.039484285,-0.73531014,1.4327863,0.040196486,0.05242789
7,000601,-0.09987101,-0.96095246,0.0011245023,3.1777732,-0.25844276,1.783809,0.08725358,-0.37084353,0.9771335,-0.060424417,-0.7172012,1.3450286,0.3175798,0.061418854
7,000603,-0.13097103,-0.19539763,-1.2127943,0.5629526,2.473532,1.3026652,0.52454245,-0.3090246,0.022342796,-0.061234728,-0.11967474,-0.31588942,0.6165539,0.10055999
7,000605,-0.13404064,-0.81715596,-0.09707614,0.5382692,0.7149772,1.4448754,0.61187,-0.040518105,1.1732394,-0.06459187,-0.77270406,1.6267296,-0.23417017,-0.007989701
4,000607,-0.1361962,0.01341993,-0.33610284,-0.91167825,-0.38415235,-0.5108601,0.3283781,-0.09410807,0.20427214,-0.06634872,-0.2681804,-0.04620925,-0.26116943,-0.0038724688
4,000608,-0.14884037,-1.1220261,-1.2382048,-1.2472918,-0.7081329,1.2414962,0.4560047,-0.37084353,0.037182145,-0.06729455,-0.8741155,2.2586365,-0.26610383,-0.023495989
4,000609,-0.14856632,-1.048122,-1.2659667,-1.3012542,-0.7100053,0.3785148,-0.18520844,-0.37084353,2.0805295,-0.0685943,-0.5560708,0.7030948,-0.9574397,-0.7290973
8,000610,-0.14618173,-0.73936665,-0.98034126,0.14456266,-0.20550808,1.4523112,-0.42504954,-0.37084353,1.9056424,-0.06634987,0.4838466,-1.0092607,-1.1602681,-0.48187613
2,000612,-0.07732841,0.24435224,-1.2693393,0.20580935,-0.5325764,0.20647442,-0.18520844,-0.26988658,-0.8906179,-0.062358323,-0.45190766,0.38716874,1.1931484,0.14105335
7,000615,-0.14050171,-0.93364614,-1.0875355,0.9804462,0.4005061,1.5837003,2.3049238,-0.37084353,2.164346,-0.06702138,-0.3602364,0.15438752,-0.75465447,-0.47974092
4,000617,0.30900347,0.5870298,-1.2706351,-1.260742,-0.7022367,-1.3184929,1.4929019,-0.30808014,1.9417971,0.7495193,-0.767602,1.5991932,-0.33565977,0.06902543
7,000619,-0.088415176,-0.21109876,0.27778205,0.8330539,0.36130193,1.232346,0.27951932,-0.37084353,0.032606985,-0.06680594,-0.8010579,1.7864714,-0.53215307,-0.035516717
4,000620,-0.11725626,-1.0014316,-1.0896467,0.47436756,-0.12964544,-0.32314438,0.1735321,-0.21422549,0.6672654,-0.056683496,-0.47808656,0.46086112,-0.2889444,-0.0066053127
8,000622,-0.15195675,-1.0884326,-0.33594835,-0.26209542,-0.3341083,-0.62530684,-0.034510255,-0.37084353,1.0560712,-0.069680594,0.32662305,-0.8712853,-1.221248,-0.1972254
4,000623,-0.122864105,-0.86161304,-1.0175345,-0.88255423,-0.48399407,1.0477425,-0.15192538,-0.26844144,-1.3781117,-0.050768122,-0.9193145,2.6043859,0.3062242,0.058131877
5,000625,1.601865,1.9825602,0.29187325,-0.60881406,0.60009104,-1.0774479,-0.08593587,-0.26055887,0.84526855,0.121848784,-0.44021663,0.3553674,-0.30245477,0.048064798
4,000626,0.9003219,0.55021685,-0.3360256,-0.87117285,-0.3369168,-0.67242783,0.1571268,-0.37084353,1.1911764,-0.06371552,-0.70499164,1.2879426,-0.5261413,-0.0585823
4,000628,-0.07941568,-0.83163506,-0.6378705,-1.0811663,-0.5269758,-0.5186047,-0.09263935,-0.013218686,1.9632921,-0.05278333,-0.16580568,-0.23825268,-0.16562699,0.06701882
2,000629,0.01258561,-0.36141843,-1.1303068,1.3855544,-0.28132144,-0.37167093,-0.06976493,-0.19354647,-1.1465783,-0.04645846,0.13241555,-0.66553235,-0.3102335,0.007701928
7,000630,1.5282941,-0.27937302,-0.9354846,0.60416555,0.27842623,0.9387438,0.5386525,-0.27735138,0.476936,0.0040861047,-0.63116354,0.9746436,0.79981697,0.14059946
5,000631,-0.14931768,1.6426638,-1.2078513,-1.051382,-0.67741996,-1.6069757,-0.14230168,-0.22915463,-1.1798471,-0.06414974,-0.56086534,0.71921635,-0.38970137,-0.0029703467
4,000632,-0.0038785131,-1.0255269,-0.95542854,-0.9529654,-0.7037477,1.0521215,0.6995844,-0.37084353,1.7617733,-0.063341975,-0.7279733,1.3967708,-0.28168282,-0.07751173
6,000633,-0.15071392,-0.5749219,0.41050696,0.4880738,-0.007877618,-0.14449969,-0.01715262,1.9107928,-0.27757412,-0.06883977,4.6273546,-2.1193762,-0.10891349,0.013409694
7,000635,-0.13130224,-1.0865868,-1.1273547,3.8128748,-0.32185596,0.61618245,-0.18520844,-0.37084353,0.37310657,-0.06775529,-0.44071868,0.35671997,-2.497862,-0.3823458
2,000636,-0.09656431,1.1000516,-0.36046633,1.0187279,-0.4363315,-0.7938194,-0.14086203,0.30895934,-0.8298014,-0.05276161,-0.3648607,0.16527855,-0.20740795,0.020163316
7,000637,-0.107949905,-0.6672577,-0.7529428,0.6927303,0.081189945,0.89024895,0.42218968,-0.37084353,1.3098267,-0.06792096,-0.41332814,0.2846812,-1.1081873,-0.3021685
6,000638,-0.1513342,0.39944208,-0.6065043,-0.5804381,0.4375259,-0.2575488,-0.21455942,-0.37084353,0.21960859,-0.06924595,2.7036176,-1.8720996,0.43445447,0.10050892
3,000639,-0.09274524,-0.4942502,-0.92279226,-0.69847727,5.6812615,1.5341047,0.3435223,-0.37084353,0.105220385,-0.065485224,-0.7856206,1.6980609,-0.020093935,0.0044622314
2,000650,-0.10323451,-0.67225546,-0.41484872,-0.5592318,0.15375134,-1.4103078,0.22197053,-0.26935086,-1.4116429,-0.06272657,-0.46773487,0.43129972,1.3464171,0.12159248
4,000651,2.1784587,-0.44800645,-0.8406823,-0.63498664,-0.2405734,-0.053108558,-0.09313784,-0.299194,1.1074151,0.34183803,-0.37078613,0.17935559,0.79587376,0.28906947
4,000652,0.07414266,-1.1294258,0.77337646,-1.2530264,1.6753072,1.075882,0.27878645,0.61739844,2.004906,-0.036635507,-0.70829827,1.3032433,-0.28482878,-0.013358935
5,000655,-0.13560341,3.4431536,-1.2047533,-0.82074827,0.27494434,0.133451,-0.13833612,-0.25946656,-1.3474112,-0.06711367,-0.60456944,0.87361026,0.26970086,0.06609211
4,000656,0.1880444,-1.1169609,-1.2403159,-1.2324872,-0.6971945,-0.18039572,4.0402255,-0.37084353,2.3972373,0.08595752,-0.72508264,1.3827564,-0.84782666,-0.7725524
0,000657,0.008710974,-0.806402,1.5021706,0.41241333,-0.17251219,0.5371764,0.22613324,-0.20846811,0.6011557,-0.053783562,-0.308676,0.038409326,-0.010311286,0.054867595
8,000659,-0.1399209,-0.96016026,-0.50995994,2.0874486,0.36296076,0.7616433,-1.6184481,-0.37084353,2.1843865,-0.06579891,1.1594181,-1.420794,0.011344137,-0.275224
2,000661,0.011230189,0.55239964,-0.37055844,-0.3661117,0.28691745,-0.2676968,0.24929412,-0.30241588,-1.1376903,-0.030763067,-0.19130534,-0.1930975,1.6827333,0.19179346
2,000663,-0.1495667,-0.32493412,-1.2365571,-0.89721733,0.27062482,-0.4852308,-0.08197032,-0.29719958,-0.6461644,-0.0687112,-0.26715547,-0.048281126,-1.0719873,-0.08785493
7,000665,-0.1323466,-1.0769538,-0.104550816,2.5109801,-0.5556193,0.61910844,-0.17856447,-0.37084353,0.64374983,-0.06186465,-0.70047325,1.2672278,-1.1459173,-0.15813157
4,000668,-0.15245211,-1.1378874,-1.2476618,-1.3030062,-0.7100053,-0.56107336,-0.1516873,-0.37084353,-0.111846544,-0.0690503,-0.6586626,1.0853678,-0.8266884,-0.08108617
7,000669,-0.13801034,-1.0907755,-1.1953648,3.0179281,1.0999402,1.2886568,1.3235403,-0.37084353,2.2405818,-0.067855015,-0.43588677,0.34375706,-1.0597482,-0.7061225
0,000670,-0.106771134,-1.0532377,3.7391937,-1.295688,-0.6138754,-0.4332398,3.3377662,-0.37084353,1.8602268,-0.06585307,1.0895629,-1.3879567,-0.045886513,-0.06099552
7,000672,-0.09271924,-0.47800127,-0.97100437,0.57923293,1.5675327,0.9197822,0.098183006,-0.29068074,0.26379985,-0.057565846,-0.77857995,1.6588868,0.065493464,0.055035915
5,000676,-0.11554842,0.8348094,0.3196351,-1.2958902,-0.5185338,-0.21742414,-0.07611129,-0.19022326,-1.1721098,-0.06190374,0.36032468,-0.90276223,0.3405281,0.08120502
2,000677,-0.14007157,1.0469813,0.34021407,0.36599144,0.09932208,-1.10963,1.815748,-0.18137962,-0.892169,-0.06808969,0.3300253,-0.87451434,1.0596174,0.12032535
8,000678,-0.13574587,-0.8576098,0.12220401,1.3279735,1.236851,-0.056010805,0.15601079,-0.37084353,0.96872884,-0.06720048,-0.053197406,-0.41942462,-0.6372411,-0.073127836
8,000679,-0.15109421,-0.20063134,-1.0957397,-0.11986482,1.3023008,-1.3696723,-1.3516444,-0.37084353,1.698025,-0.06874284,0.35012585,-0.8933528,-1.2413735,-0.48050687
0,000680,0.0025062044,-0.19126797,1.0373244,-0.6821969,-0.28652787,-1.1727866,-0.011304744,-0.2548931,0.86728364,-0.053339347,-0.39420903,0.23639867,0.53512526,0.18175097
2,000681,-0.14344828,-0.4906178,-0.85588914,-1.3063014,0.11594321,0.32037482,-0.14996493,-0.3216089,-1.1419479,-0.062598795,0.45187172,-0.98294777,-0.014017487,0.027858777
5,000682,-0.079824395,0.9950403,-0.2832566,-0.7606808,-0.5353356,-1.2985177,0.10193651,-0.18834344,0.701418,-0.052078858,0.067616306,-0.58598006,0.12212078,0.11892394
7,000683,0.010982664,-0.49285963,-1.2403417,2.3503397,0.054566577,1.0523235,0.7648895,-0.28574342,0.13899095,-0.038338795,-0.5666917,0.7390164,1.5802957,0.24236147
4,000685,-0.101087265,-0.813414,-0.8384511,-0.58303237,1.2611094,1.0146339,-0.1243042,-0.27455762,0.07764055,-0.04868791,-0.79485446,1.7505184,0.30047095,0.09112269
4,000686,-0.10287705,1.3227752,-1.2233499,-1.2576017,-0.6321389,-1.5287496,-0.09573441,-0.18011393,1.6756095,-0.0017693273,-0.6946443,1.240825,-0.3947435,0.030846938
3,000688,-0.1312537,-0.9963664,-1.2557201,1.1817942,4.0886717,0.47525907,0.19552116,2.7062302,0.99479437,-0.054866545,0.2784197,-0.8242655,-0.17452618,0.013441845
7,000690,-0.05649719,0.18545823,-0.8637414,0.8248733,-0.21288247,1.5480418,-0.18520844,-0.28411758,0.13616945,-0.054217614,-0.75179046,1.5160601,0.2450934,0.07211004
8,000691,-0.14755379,-0.5446152,0.5089822,1.1174612,-0.055655148,-0.55391866,3.0932562,-0.37084353,1.6020846,-0.06880265,1.1957498,-1.4372126,-1.1318682,-0.31223935
8,000695,-0.14727098,-1.0890563,0.13820893,0.57948226,2.7919776,-0.6535731,1.2021077,-0.37084353,1.6560982,-0.06774903,0.7487006,-1.1992595,-0.3870079,-0.022686537
8,000697,-0.1327194,-0.9460772,-0.0608956,0.39227855,0.10832246,1.6643298,-0.10373247,-0.37084353,2.4254522,-0.06472183,0.29120427,-0.83697426,-1.0842478,-1.8889558
7,000698,-0.0960387,-0.8772636,-1.0121537,1.4493349,1.1953474,0.21442887,-0.15440664,-0.37084353,1.3243669,-0.06583292,-0.46091393,0.41212508,-1.2543883,-0.2761337
7,000700,-0.07004765,-0.0032167034,0.061754365,0.53742695,-0.4164256,0.5917529,-0.17165639,-0.2723318,0.7234699,-0.06150634,-0.44254354,0.36164558,0.7181082,0.25126165
4,000701,0.3882979,-0.050690945,-0.18006139,-0.9389964,-0.5808959,0.9777044,1.0539242,-0.37084353,1.8921884,-0.05561174,-0.7124431,1.3225859,-0.44975474,-0.10851485
8,000702,-0.1406537,0.9715349,-0.67764676,0.20861933,-0.5546667,1.2657437,-1.2554259,-0.37084353,0.77181745,-0.068811096,0.88554996,-1.2813293,-0.8336052,-0.12213179
7,000703,1.3465223,-0.55842006,-0.772389,1.3436339,-0.31188658,1.9047809,0.58574057,0.10090766,1.4256879,0.01441056,-0.7349679,1.4310898,-0.034121476,-0.00038880238
0,000705,-0.10796368,0.21657395,0.37829116,-0.51114553,-0.15306613,-0.32486278,-0.18307313,-0.14250854,-0.06528026,-0.067301996,-0.5042159,0.5380522,-0.17176808,0.022500891
7,000707,-0.117985375,1.0530915,-1.2709956,0.23311396,0.95618063,1.1352415,-0.18520844,-0.32427868,-0.13825728,-0.06636853,-0.39503852,0.23845881,1.3046793,0.24200214
7,000708,1.1676266,-0.792378,0.06970104,1.6120304,0.3914893,0.6675519,0.073057964,-0.28629982,0.98084795,0.04230323,-0.49320063,0.5050507,0.42495194,0.15801021
7,000709,1.260029,-0.37667286,-0.9479023,2.129322,-0.26828074,1.0683591,0.321191,-0.2354823,1.5541283,0.11261519,-0.8406128,2.0302608,-0.16704914,-0.002870111
0,000710,-0.14005357,-0.5174522,2.3280754,-0.2434229,-0.673626,-0.6563566,-0.11896596,-0.37084353,-0.74252355,-0.06761796,-0.33414787,0.09449074,-0.29495618,-0.006807675
0,000711,-0.1517885,-1.0338873,1.0467043,-1.0525678,-0.43506688,-1.1895784,0.08970507,-0.32543,-0.1699658,-0.0681951,0.5924308,-1.0928042,-2.0267005,-0.22481674
4,000712,-0.15422887,1.3370184,-1.2587752,-1.1344547,-0.45712435,-1.2817259,1.5466154,-0.37084353,1.8642312,-0.04394235,-0.3840884,0.21147358,-0.5514598,-0.038406536
8,000713,-0.12585372,-0.9862192,-0.67417973,-0.09750631,0.61582524,-0.9013174,-0.0231493,0.3338565,0.0473819,-0.06610339,-0.15587525,-0.25539455,-1.0666003,-0.10011017
2,000715,-0.14410739,-0.61663985,-1.2666018,0.23382151,0.31354082,-0.9921107,-0.18303594,-0.24217927,-0.59391373,-0.067935675,-0.5038042,0.53680515,-0.06724027,0.034805305
7,000716,-0.12794724,-1.0520157,-0.46201384,0.57097816,0.5327196,1.2557185,0.012488532,0.030511996,-0.03993737,-0.06640234,-0.5709295,0.7535665,-0.05670345,0.015448452
7,000717,0.2117657,-0.92855567,-1.2356045,2.7209735,-0.47087127,-0.46751246,-0.18520844,0.6781446,0.8111712,-0.054842174,-0.7209995,1.3631204,-1.5462948,-0.21536809
4,000718,-0.12557633,-1.0058393,-1.2291769,-0.8349666,-0.31080258,-0.08187764,-0.08511747,-0.089207314,-0.4280895,-0.060335517,-0.8130468,1.8576502,0.23630196,0.046288922
2,000719,-0.047115337,-0.72330314,-0.64393777,-0.5650068,0.35400966,-1.2678084,-0.15955886,-0.30367538,-0.22677326,-0.055635374,-0.6418227,1.0167769,0.25644904,0.06874931
0,000720,-0.14060134,-1.0873538,0.7438296,-1.2237271,-0.6794566,1.262105,-0.04740758,-0.37084353,0.56721944,-0.06497928,-0.471296,0.44140893,-0.61228895,-0.051280215
8,000721,-0.14496659,-0.7963897,-0.9041184,0.09382138,1.7826546,0.90637565,-0.13801993,-0.37084353,1.6549475,-0.06636589,1.487619,-1.5549421,-1.5481479,-0.5250002
2,000722,-0.14896117,-0.9107391,-1.1960428,1.72261,-0.3585637,-1.559245,-0.102609016,0.369038,-1.6877359,-0.0665664,-0.28070265,-0.020611798,0.013779025,0.014550112
7,000723,0.07421159,-0.752649,-0.98780733,1.9111817,1.1103038,0.117981575,0.23319757,0.5917666,1.0130996,-0.03015195,-0.5692879,0.7479138,-0.8709042,-0.11344343
7,000725,2.1201837,-0.08210165,-0.5816001,2.0792816,-0.26644126,1.1699339,1.0968347,2.6714709,0.49465668,0.23975608,-0.7663999,1.5927587,-0.346843,-0.0024407993
7,000726,-0.083457716,-0.06887831,-0.72977215,1.6474752,-0.3106055,1.5413266,-0.04003449,-0.27419943,-0.50989467,-0.06333255,-1.0041336,3.4040678,0.051918425,0.037719708
4,000727,0.49641523,-0.30024046,1.2031147,-0.5789286,-0.112186685,-0.07248592,2.3728254,-0.25048193,1.5463727,-0.04007198,-0.65652335,1.0765096,-0.025092997,0.034423277
4,000728,-0.1036619,0.79980844,-1.2358792,-1.258599,-0.70131695,-1.3033917,-0.18341538,-0.22596791,1.6685994,0.05859891,-0.67720413,1.1638958,-0.3022824,0.06293752
2,000729,0.050108932,-0.856413,-1.2046589,0.69776404,-0.06490188,-0.7354062,0.06276466,-0.11671671,-0.2216872,-0.038935352,-0.2047561,-0.16859853,0.8300915,0.1593549
2,000731,-0.10769721,-0.12158626,-1.1387084,0.73483276,-0.23906238,-0.8642732,0.08931075,-0.29543066,-0.67305386,-0.06580469,-0.7350339,1.431422,0.37606025,0.06553041
0,000733,-0.09391978,0.076991424,1.9034004,-0.61534375,-0.57156706,0.40864196,-0.18561392,-0.3040033,-1.0376444,-0.04828423,-0.21518423,-0.14926754,0.36875558,0.06391529
7,000735,-0.107690774,-0.67678964,-1.2286791,0.9317467,0.0806151,0.16449279,0.1533398,-0.37084353,0.5540739,-0.06081442,-0.5327773,0.62690055,0.35619327,0.11864592
4,000736,0.031232806,-0.7076947,-1.2555485,-1.3018134,-0.70800155,0.7343907,3.4171143,-0.37084353,2.0685852,0.018959476,-0.7428155,1.4702952,-0.65241075,-0.18831389
7,000737,0.13439955,-0.8389083,-1.2703949,1.2109383,-0.2909295,1.5970712,-0.18520844,-0.1650567,1.2366289,-0.05292714,-0.40603644,0.2660773,0.686196,0.17659734
0,000738,-0.086484455,0.6411789,1.49207,0.009158217,0.08774313,-1.0306318,-0.071264096,-0.1003755,-0.8415385,-0.044135205,0.16873766,-0.7075211,0.3654588,0.07406558
2,000739,-0.0061312616,0.54199123,0.123302475,0.14031065,-0.32535428,-0.93272746,-0.18072952,-0.23672712,0.44282943,-0.04873134,0.18857333,-0.7297175,1.0703266,0.22895825
5,000750,-0.11705207,2.1269972,-1.2375784,-1.2110317,-0.65991193,-1.5520229,-0.05565859,0.12556095,1.0868821,-0.012736657,-0.5929323,0.8311407,-0.45251286,0.00021639482
4,000751,0.02858623,-0.71052647,-1.0576884,-0.14592953,0.7710817,0.4659901,-0.18520844,0.010819897,0.92866164,-0.062043764,-0.5778555,0.7776081,-0.18614039,-0.018387746
5,000752,-0.14832856,3.9872322,-1.2709956,-0.5994138,-0.6374439,-1.2831433,2.706489,0.34474182,-0.15079063,-0.068760484,0.37621614,-0.9172224,0.9302667,0.16221634
4,000753,-0.12006088,-0.7853913,-0.3912318,-0.56255394,0.25587603,1.0648234,0.25857186,-0.13351144,1.3940713,-0.0616533,-0.6782968,1.168626,-0.5215516,0.027578874
3,000755,-0.1343216,-0.52218866,-1.2338539,-1.2695223,14.140906,1.9926203,-0.18520844,-0.26088753,0.76958054,-0.058951266,-0.5668672,0.7396185,0.5911492,0.116499364
7,000756,-0.046557646,-0.1902229,-0.31682828,1.3239169,0.21681966,0.40014508,-0.021252088,-0.21259595,0.05789004,-0.05996888,-0.28032047,-0.021401457,0.42999408,0.1112871
5,000757,-0.1114763,1.2158339,-0.51010585,0.02477144,-0.5337425,-0.019853462,-0.18185669,-0.37084353,-0.08700076,-0.068202235,-0.58512986,0.803229,-0.6309708,-0.049729396
4,000758,-0.043216582,-0.15813798,-0.4116992,-0.605337,1.8993474,0.42285627,1.2119545,-0.2327551,0.62901175,-0.053372618,-0.63836056,1.0029852,0.21604714,0.07262257
7,000759,-0.024474146,-0.2831487,-0.8336024,1.206902,-0.23213145,0.07317687,-0.11526826,-0.37084353,1.879517,-0.06105032,-0.6377873,1.0007141,-1.0133775,-0.33511204
7,000761,0.48223507,-0.8692318,-0.8948158,2.2657979,-0.6204122,-0.13850515,-0.019507397,-0.37084353,1.2740862,-0.03370565,-0.7080516,1.3020978,-1.9026073,-0.43283814
3,000762,-0.14377795,-0.1089613,-1.2389514,-1.0122107,5.307697,2.1673214,0.7139289,-0.055815745,0.2186282,-0.057924356,0.2974415,-0.8431117,0.025156202,0.06989351
8,000766,-0.13774565,-0.6948,-0.3686962,-0.27668437,-0.03504298,1.6666341,-0.18456487,2.101623,0.37143117,-0.055763915,1.8795892,-1.6816472,-0.16467889,-0.0013571179
7,000767,0.034784503,-0.4259844,0.03635247,2.3914113,-0.18566784,1.7292997,-0.35610634,-0.37084353,1.8833604,-0.024658848,-0.72836673,1.3986903,-0.2873714,-0.108792864
0,000768,0.30276248,-0.49676174,1.3475537,-0.6327427,-0.32592914,-1.5646257,-0.18520844,0.23075895,1.491144,0.036768798,-0.053857524,-0.4184434,-0.2724173,0.06738761
4,000776,0.034989033,0.7423893,-1.1471184,-1.2824199,-0.6776171,-1.4034104,-0.051927406,-0.25618315,1.8314502,0.54073364,-0.7129886,1.3251464,-0.325597,0.07511144
