Time,Opening,Highest,Lowest,Closing,Change,Pct_Change,Trading_Volume,Trading_Amount
2015-01-29,3259.0,3286.79,3234.24,3262.3,-43.44,-1.3141,27465861400.0,296424501248.0
2015-01-30,3273.75,3288.5,3210.31,3210.36,-51.94,-1.5921,25831254800.0,284265652224.0
2015-02-02,3148.14,3175.13,3122.57,3128.3,-82.06,-2.5561,25086162900.0,266849959936.0
2015-02-03,3156.09,3207.94,3129.73,3204.91,76.61,2.4489,24819216400.0,283355955200.0
2015-02-04,3212.82,3238.98,3171.14,3174.13,-30.78,-0.9604,24909808600.0,290155155456.0
2015-02-05,3251.21,3251.21,3135.82,3136.53,-37.6,-1.1846,30613930500.0,348266954752.0
2015-02-06,3120.09,3129.54,3052.94,3075.91,-60.62,-1.9327,24674966500.0,266502787072.0
2015-02-09,3063.51,3119.03,3049.11,3095.12,19.21,0.6245,20610838300.0,240719679488.0
2015-02-10,3090.49,3142.1,3084.25,3141.59,46.47,1.5014,19381713900.0,225084911616.0
2015-02-11,3145.76,3166.42,3139.05,3157.7,16.11,0.5128,17284009500.0,210862551040.0
2015-02-12,3157.96,3181.77,3134.24,3173.42,15.72,0.4978,19459231000.0,229691580416.0
2015-02-13,3186.81,3237.16,3182.79,3203.83,30.41,0.9583,26129043700.0,293017677824.0
2015-02-16,3206.14,3228.85,3195.88,3222.36,18.53,0.5784,22379743000.0,265950695424.0
2015-02-17,3230.88,3255.73,3230.77,3246.91,24.55,0.7619,22833262300.0,263340052480.0
2015-02-25,3256.48,3257.22,3215.55,3228.84,-18.07,-0.5565,23334809300.0,265143353344.0
2015-02-26,3222.15,3300.62,3202.19,3298.36,69.52,2.1531,30126387500.0,334347476992.0
2015-02-27,3296.83,3324.55,3291.01,3310.3,11.94,0.362,29916371700.0,335019569152.0
2015-03-02,3332.72,3336.76,3298.67,3336.28,25.98,0.7848,34644567000.0,410259558400.0
2015-03-03,3317.7,3317.7,3260.43,3263.05,-73.23,-2.195,38204461800.0,441593479168.0
2015-03-04,3264.18,3286.59,3250.48,3279.53,16.48,0.505,29363952100.0,346789769216.0
2015-03-05,3264.08,3266.64,3221.67,3248.48,-31.05,-0.9468,32066358500.0,373579997184.0
2015-03-06,3248.04,3266.93,3234.53,3241.19,-7.29,-0.2244,28291579100.0,328344154112.0
2015-03-09,3224.31,3307.7,3198.37,3302.41,61.22,1.8888,32149543900.0,359927521280.0
2015-03-10,3289.08,3309.92,3277.09,3286.07,-16.34,-0.4948,28581757700.0,329955975168.0
2015-03-11,3289.59,3325.05,3278.47,3290.9,4.83,0.147,28298553600.0,327573065728.0
2015-03-12,3314.81,3360.05,3300.49,3349.32,58.42,1.7752,35729510400.0,407192391680.0
2015-03-13,3359.49,3391.25,3352.15,3372.91,23.59,0.7043,32841015300.0,374041423872.0
2015-03-16,3391.16,3449.3,3377.09,3449.3,76.39,2.2648,39913243100.0,479355310080.0
2015-03-17,3469.6,3504.12,3459.69,3502.85,53.55,1.5525,52093950700.0,601500659712.0
2015-03-18,3510.5,3577.66,3503.85,3577.3,74.45,2.1254,54521714400.0,617366990848.0
2015-03-19,3576.02,3600.68,3546.84,3582.27,4.97,0.1389,53734661400.0,612249694208.0
2015-03-20,3587.08,3632.34,3569.38,3617.32,35.05,0.9784,51666166800.0,651771977728.0
2015-03-23,3640.1,3688.25,3635.49,3687.73,70.41,1.9465,53606283300.0,661574619136.0
2015-03-24,3692.57,3715.87,3600.7,3691.41,3.68,0.0998,63955467000.0,754884734976.0
2015-03-25,3680.95,3693.15,3634.56,3660.73,-30.68,-0.8311,52188634900.0,645498916864.0
2015-03-26,3641.94,3707.32,3615.01,3682.09,21.36,0.5835,48864720400.0,619515613184.0
2015-03-27,3686.13,3710.48,3656.83,3691.1,9.01,0.2447,40894516500.0,509298462720.0
2015-03-30,3710.61,3795.94,3710.61,3786.57,95.47,2.5865,56470235400.0,692125351936.0
2015-03-31,3822.99,3835.57,3737.04,3747.9,-38.67,-1.0212,56167603700.0,721294946304.0
2015-04-01,3748.34,3817.08,3742.21,3810.29,62.39,1.6647,44745831900.0,592418304000.0
2015-04-02,3827.69,3835.45,3775.89,3825.78,15.49,0.4065,47929967400.0,632028909568.0
2015-04-03,3803.38,3864.41,3792.21,3863.93,38.15,0.9972,47303331100.0,635651330048.0
2015-04-07,3899.42,3961.67,3891.73,3961.38,97.45,2.522,57044753400.0,746424000512.0
2015-04-08,3976.53,4000.22,3903.65,3994.81,33.43,0.8439,61808542000.0,839159308288.0
2015-04-09,4006.13,4016.4,3900.03,3957.53,-37.28,-0.9332,58517682400.0,816710897664.0
2015-04-10,3947.49,4040.35,3929.32,4034.31,76.78,1.9401,48428362000.0,668504174592.0
2015-04-13,4072.72,4128.07,4057.29,4121.71,87.4,2.1664,58981422600.0,781667344384.0
2015-04-14,4125.78,4168.35,4091.26,4135.56,13.85,0.336,61068354000.0,814645190656.0
2015-04-15,4135.65,4175.49,4069.01,4084.16,-51.4,-1.2429,61300581100.0,773125881856.0
2015-04-16,4055.92,4195.31,4031.24,4194.82,110.66,2.7095,55124295700.0,712082436096.0
2015-04-17,4254.72,4317.22,4238.91,4287.3,92.48,2.2046,70170619900.0,915633037312.0
2015-04-20,4301.35,4356.0,4190.68,4217.08,-70.22,-1.6379,85713281000.0,1147600604263.0
2015-04-21,4212.19,4294.38,4188.57,4293.62,76.54,1.815,63447062800.0,862447783936.0
2015-04-22,4304.6,4400.19,4297.95,4398.49,104.87,2.4425,68030508500.0,976876961792.0
2015-04-23,4414.48,4444.41,4358.84,4414.51,16.02,0.3642,66734466000.0,963024928768.0
2015-04-24,4355.95,4416.38,4318.12,4393.69,-20.82,-0.4716,62855499500.0,916872937472.0
2015-04-27,4441.93,4529.73,4441.93,4527.4,133.71,3.0432,67108852200.0,975242092544.0
2015-04-28,4527.63,4572.39,4432.9,4476.21,-51.19,-1.1307,76767641600.0,1061172125696.0
2015-04-29,4446.12,4499.94,4398.64,4476.62,0.41,0.0092,51983420200.0,752401784832.0
2015-04-30,4483.01,4507.34,4441.05,4441.65,-34.97,-0.7812,52672797400.0,774349213696.0
2015-05-04,4441.34,4487.57,4387.42,4480.46,38.81,0.8738,49417339900.0,717540810752.0
2015-05-05,4479.85,4488.87,4282.24,4298.71,-181.75,-4.0565,57285859600.0,805566078976.0
2015-05-06,4311.64,4376.35,4187.37,4229.27,-69.44,-1.6154,48173299200.0,716536205312.0
2015-05-07,4197.9,4213.76,4108.01,4112.21,-117.06,-2.7679,39456665300.0,540206292992.0
2015-05-08,4152.98,4206.86,4099.04,4205.92,93.71,2.2788,39742809300.0,559648657408.0
2015-05-11,4231.27,4334.88,4187.82,4333.58,127.66,3.0352,48875051500.0,715246612480.0
2015-05-12,4342.37,4402.31,4317.98,4401.22,67.64,1.5608,52186640900.0,793463721984.0
2015-05-13,4402.38,4415.63,4342.48,4375.76,-25.46,-0.5785,51049047600.0,780754935808.0
2015-05-14,4372.82,4397.75,4329.04,4378.31,2.55,0.0583,44907793400.0,669882273792.0
2015-05-15,4366.82,4366.82,4278.55,4308.69,-69.62,-1.5901,43970619900.0,665965617152.0
2015-05-18,4277.9,4324.83,4260.51,4283.49,-25.2,-0.5849,38005745200.0,594559492096.0
2015-05-19,4285.78,4418.4,4285.78,4417.55,134.06,3.1297,43673522400.0,693812588544.0
2015-05-20,4434.98,4520.54,4432.28,4446.29,28.74,0.6506,51410622200.0,806080532480.0
2015-05-21,4456.44,4530.48,4438.26,4529.42,83.13,1.8696,46499652100.0,729080614912.0
2015-05-22,4584.98,4658.27,4562.99,4657.6,128.18,2.8299,65559128800.0,1007173226496.0
2015-05-25,4660.08,4814.67,4656.83,4813.8,156.2,3.3537,68246139100.0,1079295627264.0
2015-05-26,4854.85,4911.69,4779.08,4910.9,97.1,2.0171,70489284600.0,1138509348864.0
2015-05-27,4932.85,4958.16,4857.06,4941.71,30.81,0.6274,68116537900.0,1116261777408.0
2015-05-28,4943.74,4986.5,4614.24,4620.27,-321.44,-6.5046,78296461300.0,1247926026240.0
2015-05-29,4603.46,4698.19,4431.56,4611.74,-8.53,-0.1846,61126241000.0,955365593088.0
2015-06-01,4633.1,4829.5,4615.23,4828.74,217,4.7054,59338903600.0,934455504896.0
2015-06-02,4844.7,4911.57,4797.55,4910.53,81.79,1.6938,62374809900.0,998745751552.0
2015-06-03,4924.38,4942.06,4822.44,4909.98,-0.55,-0.0112,61145383900.0,1010179936256.0
2015-06-04,4912.94,4947.96,4647.41,4947.1,37.12,0.756,67495240200.0,1052270231552.0
2015-06-05,5016.09,5051.63,4898.07,5023.1,76,1.5363,77224079400.0,1232300670976.0
2015-06-08,5045.69,5146.95,4997.48,5131.88,108.78,2.1656,85503508500.0,1309924524032.0
2015-06-09,5145.98,5147.45,5042.96,5113.53,-18.35,-0.3576,72989380600.0,1150808621056.0
2015-06-10,5049.2,5164.16,5001.49,5106.04,-7.49,-0.1465,59696900100.0,1006428192768.0
2015-06-11,5101.44,5122.46,5050.77,5121.59,15.55,0.3045,56399052300.0,974670610432.0
2015-06-12,5143.34,5178.19,5103.4,5166.35,44.76,0.8739,62562785500.0,1060167438336.0
2015-06-15,5174.42,5176.79,5048.74,5062.99,-103.36,-2.0006,63780398300.0,1064991965184.0
2015-06-16,5004.41,5029.68,4842.1,4887.43,-175.56,-3.4675,55080140800.0,895420555264.0
2015-06-17,4890.55,4983.66,4767.22,4967.9,80.47,1.6465,53710116900.0,830266748928.0
2015-06-18,4942.52,4966.77,4780.87,4785.36,-182.54,-3.6744,50744089900.0,785845075968.0
2015-06-19,4689.93,4744.08,4476.5,4478.36,-307,-6.4154,45268962600.0,685458198528.0
2015-06-23,4471.61,4577.94,4264.77,4576.49,98.13,2.1912,47352612900.0,693617192960.0
2015-06-24,4604.58,4691.77,4552.13,4690.15,113.66,2.4836,54300370900.0,815062691840.0
2015-06-25,4711.76,4720.7,4483.55,4527.78,-162.37,-3.4619,57279753200.0,865379729408.0
2015-06-26,4399.93,4456.9,4139.53,4192.87,-334.91,-7.3968,56521787400.0,787835744256.0
2015-06-29,4289.77,4297.48,3875.05,4053.03,-139.84,-3.3352,67378635000.0,904271396864.0
2015-06-30,4006.75,4279.97,3847.88,4277.22,224.19,5.5314,70917664800.0,941524660224.0
2015-07-01,4214.15,4317.05,4043.37,4053.7,-223.52,-5.2258,59876942600.0,838070927360.0
2015-07-02,4058.62,4080.39,3795.25,3912.77,-140.93,-3.4766,58601561100.0,736006856704.0
2015-07-03,3793.71,3927.13,3629.56,3686.92,-225.85,-5.7721,54816311000.0,648054099968.0
2015-07-06,3975.21,3975.21,3653.04,3775.91,88.99,2.4137,83113930800.0,943420424192.0
2015-07-07,3654.78,3750.57,3585.4,3727.12,-48.79,-1.2921,69881868300.0,776072544256.0
2015-07-08,3467.4,3599.25,3421.52,3507.19,-219.93,-5.9008,68035692300.0,700248338432.0
2015-07-09,3432.45,3748.48,3373.54,3709.33,202.14,5.7636,65691461100.0,673310982144.0
2015-07-10,3707.46,3959.22,3677.44,3877.8,168.47,4.5418,58636425500.0,680434151424.0
2015-07-13,3918.99,4030.2,3858.64,3970.39,92.59,2.3877,64348900600.0,782430543872.0
2015-07-14,3958.37,4035.44,3855.56,3924.49,-45.9,-1.1561,67055879900.0,830074683392.0
2015-07-15,3874.97,3914.27,3741.25,3805.7,-118.79,-3.0269,60130132500.0,700536524800.0
2015-07-16,3758.5,3877.51,3688.44,3823.18,17.48,0.4593,49225620000.0,569858936832.0
2015-07-17,3831.42,3994.48,3814.15,3957.35,134.17,3.5094,48172626700.0,593066979328.0
2015-07-20,3948.42,4021.32,3927.12,3992.11,34.76,0.8784,53910671400.0,688255569920.0
2015-07-21,3939.9,4041.82,3912.8,4017.68,25.57,0.6405,50428802800.0,646416846848.0
2015-07-22,3996.43,4042.34,3960.86,4026.04,8.36,0.2081,52073222400.0,678831919104.0
2015-07-23,4022.27,4132.61,4019.04,4123.92,97.88,2.4312,56358596600.0,743531876352.0
2015-07-24,4124.75,4184.45,4044.83,4070.91,-53.01,-1.2854,62742486000.0,843022069760.0
2015-07-27,3985.57,4051.16,3720.44,3725.56,-345.35,-8.4834,55600324600.0,721298087936.0
2015-07-28,3573.14,3762.53,3537.36,3663.0,-62.56,-1.6792,56333004300.0,685057523712.0
2015-07-29,3689.82,3792.07,3612.06,3789.17,126.17,3.4444,43435208400.0,557491965952.0
2015-07-30,3773.79,3844.37,3685.96,3705.77,-83.4,-2.201,45794322700.0,615977922560.0
2015-07-31,3655.67,3729.51,3620.17,3663.73,-42.04,-1.1344,35095574500.0,460472254464.0
2015-08-03,3614.99,3648.94,3549.5,3622.91,-40.82,-1.1142,36396873200.0,445991591936.0
2015-08-04,3621.85,3757.03,3601.29,3756.54,133.63,3.6885,36290166500.0,464036241408.0
2015-08-05,3745.65,3782.35,3676.39,3694.57,-61.97,-1.6497,36642297900.0,483850276864.0
2015-08-06,3625.5,3710.57,3614.74,3661.54,-33.03,-0.894,27407466200.0,357515149312.0
2015-08-07,3692.61,3756.74,3686.3,3744.21,82.67,2.2578,34075718400.0,445485031424.0
2015-08-10,3786.03,3943.62,3775.85,3928.42,184.21,4.9199,49730432000.0,652622008320.0
2015-08-11,3928.81,3970.34,3891.18,3927.91,-0.51,-0.013,53892346100.0,712289931264.0
2015-08-12,3881.23,3937.77,3871.14,3886.32,-41.59,-1.0588,44268827900.0,597050257408.0
2015-08-13,3869.91,3955.79,3838.16,3954.56,68.24,1.7559,43007330300.0,578685517824.0
2015-08-14,3976.41,4000.68,3939.83,3965.33,10.77,0.2723,46798821600.0,647466471424.0
2015-08-17,3947.84,3994.54,3907.4,3993.67,28.34,0.7147,46043205900.0,626327678976.0
2015-08-18,3999.13,4006.34,3743.39,3748.16,-245.51,-6.1475,54377082100.0,722467246080.0
2015-08-19,3646.8,3811.43,3558.38,3794.11,45.95,1.2259,47539623900.0,599513276416.0
2015-08-20,3754.57,3788.0,3663.61,3664.29,-129.82,-3.4216,39006305800.0,501194993664.0
2015-08-21,3609.96,3652.84,3490.54,3507.74,-156.55,-4.2723,36992047900.0,450616483840.0
2015-08-24,3373.48,3388.36,3191.88,3209.91,-297.83,-8.4907,33467179300.0,358818881536.0
2015-08-25,3004.13,3123.03,2947.94,2964.97,-244.94,-7.6307,35232511000.0,358735781888.0
2015-08-26,2980.79,3092.04,2850.71,2927.29,-37.68,-1.2708,46669966300.0,461788983296.0
2015-08-27,2978.03,3085.42,2906.49,3083.59,156.3,5.3394,40030839800.0,404289306624.0
2015-08-28,3125.26,3235.84,3102.95,3232.35,148.76,4.8242,44313692900.0,474631024640.0
2015-08-31,3203.56,3207.86,3109.16,3205.99,-26.36,-0.8155,39743138300.0,431068602368.0
2015-09-01,3157.83,3180.33,3053.74,3166.62,-39.37,-1.228,43243246800.0,420411621376.0
2015-09-02,3027.68,3194.49,3019.09,3160.17,-6.45,-0.2037,43817015300.0,423262355456.0
2015-09-07,3149.38,3217.58,3066.3,3080.42,-79.75,-2.5236,29646811400.0,302689722368.0
2015-09-08,3054.44,3174.71,3011.12,3170.45,90.03,2.9227,25541546500.0,263910383616.0
2015-09-09,3182.55,3256.74,3165.7,3243.09,72.64,2.2912,37532797700.0,412991426560.0
2015-09-10,3190.55,3243.28,3178.9,3197.89,-45.2,-1.3937,27326176000.0,299581091840.0
2015-09-11,3189.48,3223.76,3163.45,3200.23,2.34,0.0732,22455782100.0,252769468416.0
2015-09-14,3221.17,3229.48,3049.23,3114.8,-85.43,-2.6695,34663115800.0,373576802304.0
2015-09-15,3043.8,3081.7,2983.92,3005.17,-109.63,-3.5196,24919444500.0,243904589824.0
2015-09-16,2998.04,3182.93,2983.53,3152.26,147.09,4.8946,27752452400.0,281992257536.0
2015-09-17,3131.98,3204.7,3085.31,3086.06,-66.2,-2.1001,31760289300.0,337393270784.0
2015-09-18,3100.28,3122.05,3070.33,3097.92,11.86,0.3843,20917539800.0,218442428416.0
2015-09-21,3072.09,3159.88,3060.86,3156.54,58.62,1.8922,23989735400.0,259796672512.0
2015-09-22,3161.32,3213.48,3152.48,3185.62,29.08,0.9213,27478615300.0,305071325184.0
2015-09-23,3137.72,3164.04,3104.74,3115.89,-69.73,-2.1889,23632267000.0,257560035328.0
2015-09-24,3126.49,3151.17,3109.69,3142.69,26.8,0.8601,21288772400.0,231369056256.0
2015-09-25,3130.85,3149.95,3063.0,3092.35,-50.34,-1.6018,23626387200.0,248971120640.0
2015-09-28,3085.57,3103.07,3042.31,3100.76,8.41,0.272,15672752900.0,166422396928.0
2015-09-29,3055.22,3068.3,3021.16,3038.14,-62.62,-2.0195,16322267400.0,169686597632.0
2015-09-30,3052.84,3073.3,3039.74,3052.78,14.64,0.4819,14664245000.0,156569198592.0
2015-10-08,3156.07,3172.28,3133.13,3143.36,90.58,2.9671,23427605000.0,258830340096.0
2015-10-09,3146.64,3192.72,3137.79,3183.15,39.79,1.2658,23485144600.0,256379113472.0
2015-10-12,3193.54,3318.71,3188.41,3287.66,104.51,3.2832,38629471500.0,435541020672.0
2015-10-13,3262.16,3298.63,3253.25,3293.23,5.57,0.1694,29715313400.0,334806097920.0
2015-10-14,3280.02,3307.31,3256.25,3262.44,-30.79,-0.9349,29507774000.0,330277519360.0
2015-10-15,3255.03,3338.3,3254.39,3338.07,75.63,2.3182,31628385000.0,362565554176.0
2015-10-16,3358.3,3393.02,3334.85,3391.35,53.28,1.5961,39546057500.0,459447812096.0
2015-10-19,3401.63,3423.4,3355.57,3386.7,-4.65,-0.1371,37811218400.0,453303627776.0
2015-10-20,3377.55,3425.51,3357.86,3425.33,38.63,1.1406,31897375700.0,383582515200.0
2015-10-21,3428.56,3447.26,3265.44,3320.68,-104.65,-3.0552,45845542900.0,518509232128.0
2015-10-22,3292.29,3373.78,3282.99,3368.74,48.06,1.4473,32373934100.0,375452024832.0
2015-10-23,3377.55,3422.02,3360.22,3412.43,43.69,1.2969,34737285400.0,425263087616.0
2015-10-26,3448.65,3457.52,3402.0,3429.58,17.15,0.5026,36556085200.0,453942505472.0
2015-10-27,3409.14,3441.56,3332.62,3434.34,4.76,0.1388,32817276900.0,408887226368.0
2015-10-28,3417.01,3439.76,3367.23,3375.2,-59.14,-1.722,29352328400.0,361656184832.0
2015-10-29,3387.77,3411.71,3362.51,3387.31,12.11,0.3588,23567602700.0,294508412928.0
2015-10-30,3380.28,3417.2,3346.59,3382.56,-4.75,-0.1402,24359511800.0,307266772992.0
2015-11-02,3337.58,3391.06,3322.31,3325.08,-57.48,-1.6993,23095113000.0,286019330048.0
2015-11-03,3330.32,3346.27,3302.18,3316.7,-8.38,-0.252,19289742800.0,244360564736.0
2015-11-04,3325.62,3459.65,3325.62,3459.64,142.94,4.3097,33907873000.0,426104385536.0
2015-11-05,3459.22,3585.66,3455.52,3522.82,63.18,1.8262,55325494800.0,678674612224.0
2015-11-06,3514.44,3596.38,3508.83,3590.03,67.21,1.9078,42916703200.0,543282200576.0
2015-11-09,3588.5,3673.76,3588.5,3646.88,56.85,1.5836,50301668100.0,636184064000.0
2015-11-10,3617.4,3669.53,3607.89,3640.49,-6.39,-0.1752,42974657500.0,560055119872.0
2015-11-11,3635.0,3654.88,3605.62,3650.25,9.76,0.2681,36097265200.0,467822206976.0
2015-11-12,3656.82,3659.31,3603.23,3632.9,-17.35,-0.4753,36171760100.0,482832625664.0
2015-11-13,3600.76,3632.56,3564.81,3580.84,-52.06,-1.433,34587093200.0,468668657664.0
2015-11-16,3522.46,3607.61,3519.42,3606.96,26.12,0.7294,27618705700.0,369421832192.0
2015-11-17,3629.98,3678.27,3598.07,3604.79,-2.17,-0.0602,38357546800.0,521520361472.0
2015-11-18,3605.06,3617.07,3558.7,3568.47,-36.32,-1.0075,29758073300.0,392338755584.0
2015-11-19,3573.78,3618.21,3561.04,3617.06,48.59,1.3616,24791557600.0,328442613760.0
2015-11-20,3620.79,3640.53,3607.92,3630.5,13.44,0.3716,31080197100.0,413910904832.0
2015-11-23,3630.87,3654.75,3598.87,3610.31,-20.19,-0.5561,31599747300.0,414148235264.0
2015-11-24,3602.89,3616.48,3563.1,3616.11,5.8,0.1607,24881052400.0,327758499840.0
2015-11-25,3614.07,3648.37,3607.52,3647.93,31.82,0.88,27302485800.0,380802940928.0
2015-11-26,3659.57,3668.38,3629.86,3635.55,-12.38,-0.3394,30676158200.0,426247413760.0
2015-11-27,3616.54,3621.9,3412.43,3436.3,-199.25,-5.4806,35428752400.0,464311246848.0
2015-11-30,3433.85,3470.37,3327.81,3445.41,9.11,0.2651,30419790300.0,387503652864.0
2015-12-01,3442.44,3483.41,3417.54,3456.31,10.9,0.3164,25239075600.0,330256748544.0
2015-12-02,3450.28,3538.85,3427.66,3536.91,80.6,2.332,30149147900.0,369183039488.0
2015-12-03,3525.73,3591.73,3517.23,3584.82,47.91,1.3546,28111125500.0,338859089920.0
2015-12-04,3558.15,3568.97,3510.41,3524.99,-59.83,-1.669,25173641200.0,319766835200.0
2015-12-07,3529.81,3543.95,3506.62,3536.93,11.94,0.3387,20830257900.0,280561586176.0
2015-12-08,3518.65,3518.65,3466.79,3470.07,-66.86,-1.8903,22436731100.0,297821728768.0
2015-12-09,3462.58,3495.7,3454.88,3472.44,2.37,0.0683,19569884400.0,267854864384.0
2015-12-10,3469.81,3503.65,3446.27,3455.5,-16.94,-0.4878,20042751700.0,279499706368.0
2015-12-11,3441.6,3455.55,3410.92,3434.58,-20.92,-0.6054,18290887900.0,245076422656.0
2015-12-14,3403.51,3521.78,3399.28,3520.67,86.09,2.5066,21537462000.0,279213531136.0
2015-12-15,3518.13,3529.96,3496.85,3510.35,-10.32,-0.2931,20047134200.0,276274950144.0
2015-12-16,3522.09,3538.69,3506.29,3516.19,5.84,0.1664,19348230900.0,265288654848.0
2015-12-17,3533.63,3583.41,3533.63,3580.0,63.81,1.8147,28385647600.0,381439614976.0
2015-12-18,3574.94,3614.7,3568.16,3578.96,-1.04,-0.0291,27370790400.0,365385805824.0
2015-12-21,3568.58,3651.06,3565.75,3642.47,63.51,1.7745,29984928000.0,398316969984.0
2015-12-22,3645.99,3652.64,3616.87,3651.77,9.3,0.2553,26117876200.0,360846041088.0
2015-12-23,3653.28,3684.57,3633.02,3636.09,-15.68,-0.4294,29820180200.0,419902926848.0
2015-12-24,3631.31,3640.22,3572.28,3612.49,-23.6,-0.649,22778522600.0,315421253632.0
2015-12-25,3614.05,3635.26,3601.74,3627.91,15.42,0.4269,19845111000.0,274660040704.0
2015-12-28,3635.77,3641.59,3533.78,3533.78,-94.13,-2.5946,26998327800.0,369042821120.0
2015-12-29,3528.4,3564.17,3515.52,3563.74,29.96,0.8478,18255192300.0,250938908672.0
2015-12-30,3566.73,3573.68,3538.11,3572.88,9.14,0.2565,18788961000.0,267787665408.0
2015-12-31,3570.47,3580.6,3538.35,3539.18,-33.7,-0.9432,17696365800.0,254031073280.0
2016-01-04,3536.59,3538.69,3295.74,3296.26,-242.92,-6.8637,18441842400.0,240929157120.0
2016-01-05,3196.65,3328.14,3189.6,3287.71,-8.55,-0.2594,26688208400.0,328417226752.0
2016-01-06,3291.2,3362.97,3288.93,3361.84,74.13,2.2548,23888667100.0,285243224064.0
2016-01-07,3309.66,3309.66,3115.89,3125.0,-236.84,-7.045,7056912400.0,79981989888.0
2016-01-08,3194.62,3235.45,3056.88,3186.41,61.41,1.9651,28644082200.0,324167135232.0
2016-01-11,3131.85,3166.22,3016.7,3016.7,-169.71,-5.3261,27164369200.0,286379626496.0
2016-01-12,3026.16,3047.66,2978.46,3022.86,6.16,0.2042,20765962200.0,224135434240.0
2016-01-13,3041.11,3059.01,2949.29,2949.6,-73.26,-2.4235,19428210700.0,208376045568.0
2016-01-14,2874.05,3012.29,2867.55,3007.65,58.05,1.9681,21290564400.0,218013655040.0
2016-01-15,2988.05,3001.71,2883.87,2900.97,-106.68,-3.547,19872169700.0,206603968512.0
2016-01-18,2847.54,2945.45,2844.7,2913.84,12.87,0.4436,16469969400.0,173619961856.0
2016-01-19,2914.41,3012.07,2906.4,3007.74,93.9,3.2226,20527970300.0,222674800640.0
2016-01-20,2993.01,3016.28,2951.92,2976.69,-31.05,-1.0323,21650547500.0,234562924544.0
2016-01-21,2934.39,2998.79,2880.08,2880.48,-96.21,-3.2321,19167566800.0,203634573312.0
2016-01-22,2911.11,2931.36,2851.73,2916.56,36.08,1.2526,15981073400.0,170062245888.0
2016-01-25,2934.08,2955.78,2911.83,2938.51,21.95,0.7526,15303905800.0,164023398400.0
2016-01-26,2907.72,2911.99,2743.84,2749.78,-188.73,-6.4226,21083605500.0,212608151552.0
2016-01-27,2756.08,2768.77,2638.3,2735.56,-14.22,-0.5171,21572204500.0,207426674688.0
2016-01-28,2711.16,2740.54,2647.49,2655.66,-79.9,-2.9208,17112027900.0,167357415424.0
2016-01-29,2652.85,2755.37,2649.79,2737.6,81.94,3.0855,18667310600.0,180006813696.0
2016-02-01,2730.98,2735.25,2655.62,2688.85,-48.75,-1.7808,15638374400.0,152830742528.0
2016-02-02,2687.98,2755.16,2687.98,2749.57,60.72,2.2582,15807821100.0,158936801280.0
2016-02-03,2719.57,2746.07,2696.88,2739.25,-10.32,-0.3753,14839721700.0,146627121152.0
2016-02-04,2751.43,2793.3,2751.31,2781.02,41.77,1.5249,17038201900.0,175347388416.0
2016-02-05,2783.08,2790.06,2762.16,2763.49,-17.53,-0.6303,14118628400.0,145553629184.0
2016-02-15,2684.96,2760.36,2682.09,2746.2,-17.29,-0.6257,12926393100.0,129321054208.0
2016-02-16,2758.58,2840.62,2758.58,2836.57,90.37,3.2907,19596161500.0,198969135104.0
2016-02-17,2829.76,2868.7,2824.36,2867.34,30.77,1.0848,21690992400.0,225964249088.0
2016-02-18,2881.78,2893.22,2857.7,2862.89,-4.45,-0.1552,21920387300.0,230775054336.0
2016-02-19,2854.9,2872.72,2840.49,2860.02,-2.87,-0.1002,16339141400.0,178424844288.0
2016-02-22,2888.6,2933.96,2880.35,2927.18,67.16,2.3482,23217604100.0,238682816512.0
2016-02-23,2925.71,2928.05,2872.28,2903.33,-23.85,-0.8148,19974066400.0,211548950528.0
2016-02-24,2889.89,2929.87,2872.27,2928.9,25.57,0.8807,21341038300.0,227851644928.0
2016-02-25,2922.24,2922.24,2729.85,2741.25,-187.65,-6.4068,27028441600.0,271767142400.0
2016-02-26,2760.06,2784.75,2715.87,2767.21,25.96,0.947,19111047200.0,190068985856.0
2016-02-29,2754.81,2755.89,2638.96,2687.98,-79.23,-2.8632,20741070800.0,194640195584.0
2016-03-01,2688.38,2747.56,2668.76,2733.17,45.19,1.6812,18720744200.0,182185537536.0
2016-03-02,2733.77,2852.7,2732.54,2849.68,116.51,4.2628,27096178400.0,259318767616.0
2016-03-03,2847.33,2878.45,2840.87,2859.76,10.08,0.3537,28747821100.0,279971934208.0
2016-03-04,2848.54,2880.37,2808.85,2874.15,14.39,0.5032,31249516800.0,294982111232.0
2016-03-07,2886.64,2911.84,2871.35,2897.34,23.19,0.8068,21746683600.0,208559325184.0
2016-03-08,2895.67,2902.62,2802.56,2901.39,4.05,0.1398,23348266000.0,220513955840.0
2016-03-09,2839.41,2863.01,2811.72,2862.56,-38.83,-1.3383,18335538400.0,177072558080.0
2016-03-10,2847.57,2863.18,2803.48,2804.73,-57.83,-2.0202,13897946100.0,141812412416.0
2016-03-11,2781.6,2815.61,2772.55,2810.31,5.58,0.1989,12724755500.0,128450314240.0
2016-03-14,2830.08,2889.82,2823.03,2859.5,49.19,1.7503,19481603100.0,202793148416.0
2016-03-15,2853.98,2865.79,2819.79,2864.37,4.87,0.1703,16338666800.0,170219524096.0
2016-03-16,2858.71,2881.53,2854.19,2870.43,6.06,0.2116,18649253600.0,190193856512.0
